Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
B_A,599,Strategic Planning for Personal and Program Success,05,11832,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,08,11835,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,09,11836,1,ARRGT,ARR ARR,""
B_A,599,Strategic Planning for Personal and Program Success,12,11839,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,13,12764,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,15,13035,1,ARRGT,ARR ARR,Richie Liu
B_A,599,Strategic Planning for Personal and Program Success,16,13036,1,ARRGT,ARR ARR,Richie Liu
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",01,13099,1,ARRGT,ARR ARR,Ronald Moser
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",01,11397,2,ARRGT,ARR ARR,Velle Kolde
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",04,11460,2,ARRGT,ARR ARR,Michael Jordan
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",08,11464,2,ARRGT,ARR ARR,Michael Jordan
B_LAW,210,Law and the Legal Environment of Business,01,11228,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,02,11469,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,03,11552,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,04,11302,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,05,11303,3,ARRGT,ARR ARR,Scott Bergstedt
BIOLOGY,102,[BSCI] General Biology,01,11082,4,ARRGT,ARR ARR,Angela Brown
BIOLOGY,102,[BSCI] General Biology,01 Lab,11083,0,ARRGT,ARR ARR,Angela Brown
BIOLOGY,105,General Biology Laboratory,01,11084,1,ARRGT,ARR ARR,Angela Brown
BIOLOGY,140,[BSCI] Introduction to Nutritional Science,01,11085,3,ARRGT,ARR ARR,Angela Brown
BIOLOGY,220,Medical Terminology,01,11227,2,ARRGT,ARR ARR,Nii Ankrah
BIOLOGY,301,General Genetics,01,11029,4,ARRGT,ARR ARR,Norah Mccabe
BIOLOGY,330,Principles of Conservation,01,14973,3,ARRGT,ARR ARR,Linda Cook
BIOLOGY,372,[M] General Ecology,01,14974,4,ARRGT,ARR ARR,Hugh Mcisaac
BIOLOGY,372,[M] General Ecology,01 Lab,14975,0,ARRGT,ARR ARR,Hugh Mcisaac
BIOLOGY,393,[M] Professional Communications in Biology,01,11264,2,ARRGT,ARR ARR,Nii Ankrah
BIOLOGY,401,[CAPS] Plants and People,01,14898,3,ARRGT,ARR ARR,Duncan Thomas
CAS,400,End-of-Program Evaluation Portfolio,01,11134,1,ARRGT,ARR ARR,Alma Rocha
CAS,497,Internship,01,11024,V,ARRGT,ARR ARR,(multiple)
CES,271,[HUM] Native Music of North America,01,11271,3,ARRGT,ARR ARR,Melissa Parkhurst
CHEM,101,[PSCI] Introduction to Chemistry,01,15723,4,ARRGT,ARR ARR,Elsa Silva Lopez
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,15730,0,ARRGT,ARR ARR,Elsa Silva Lopez
CHEM,103,Concepts in Chemistry,01,11791,4,ARRGT,ARR ARR,Paul Buckley
CHEM,103,Concepts in Chemistry,01 Lab,15524,0,ARRGT,ARR ARR,Paul Buckley
COM,101,[SSCI] Media and Society,01,11500,3,ARRGT,ARR ARR,Richard Taflinger
COM,101,[SSCI] Media and Society,04,11653,3,ARRGT,ARR ARR,Richard Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,11119,3,ARRGT,ARR ARR,Lora Tsui
COM,102,[COMM] Public Speaking in the Digital Age,02,11309,3,ARRGT,ARR ARR,Lora Tsui
COM,102,[COMM] Public Speaking in the Digital Age,03,11546,3,ARRGT,ARR ARR,Lora Tsui
COM,102,[COMM] Public Speaking in the Digital Age,04,11850,3,ARRGT,ARR ARR,Michelle Kistler
COM,105,[HUM] Communication in Global Contexts,01,11312,3,ARRGT,ARR ARR,Christine Curtis
COM,105,[HUM] Communication in Global Contexts,03,11654,3,ARRGT,ARR ARR,Christine Curtis
COM,138,Introduction to Communication,01,11503,3,ARRGT,ARR ARR,Heena Khan
COM,210,[COMM] Multimedia Content Creation,01,11120,3,ARRGT,ARR ARR,""
COM,300,[M] Writing in Communication,01,11676,3,ARRGT,ARR ARR,Michael Mclaughlin
COM,300,[M] Writing in Communication,02,12051,3,ARRGT,ARR ARR,Michael Mclaughlin
COM,309,Quantitative Research Methods,01,11581,3,ARRGT,ARR ARR,Mina Park
COM,464,Gender and the Media,01,11236,3,ARRGT,ARR ARR,Traci Gillig
COM,475,Communication Seminar,02,11664,3,ARRGT,ARR ARR,""
COM,479,Youth and the Media,01,11121,3,ARRGT,ARR ARR,Alicia Booth
COM,561,Multimedia Content Creation,01,11122,3,ARRGT,ARR ARR,Jordan Jameson
COM,562,Crisis Communication in Global Contexts,01,11123,3,ARRGT,ARR ARR,Erin Tomson
COM,563,Ethics for Professionals,01,11239,3,ARRGT,ARR ARR,Elizabeth Hindman
COM,564,Research Methods for Professionals,01,11240,3,ARRGT,ARR ARR,Porismita Borah
COMHLTH,571,Communicating Health in Practice,01,11804,3,ARRGT,ARR ARR,Jessica Willoughby
COMHLTH,572,Communicating Health to Specialized Populations,01,15168,3,ARRGT,ARR ARR,Chelsea Newman
COMJOUR,333,[M] Reporting Across Platforms,01,11583,3,ARRGT,ARR ARR,Lucrezia Paxson
COMJOUR,333,[M] Reporting Across Platforms,02,11584,3,ARRGT,ARR ARR,Lucrezia Paxson
COMSOC,301,Foundations of Persuasion,01,11508,3,ARRGT,ARR ARR,Robert Richardson
COMSOC,421,[CAPS] Intercultural Communication and Globalization,01,11803,3,ARRGT,ARR ARR,Bimbisar Irom
COMSTRAT,310,Digital Content Promotion,01,11585,3,ARRGT,ARR ARR,Michelle Galey
COMSTRAT,310,Digital Content Promotion,02,16558,3,ARRGT,ARR ARR,Brett Atwood
COMSTRAT,312,Principles of Public Relations,01,11502,3,ARRGT,ARR ARR,Cara Hawkins-Jedlicka
COMSTRAT,380,Advertising Principles and Practices,01,11675,3,ARRGT,ARR ARR,Amanda Boyd
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,01,11586,3,ARRGT,ARR ARR,Margaret Ritsch
COMSTRAT,476,Consumer Insights and Branding,01,11661,3,ARRGT,ARR ARR,Mina Park
COMSTRAT,485,[M] Public Relations Management and Campaigns,01,11638,3,ARRGT,ARR ARR,Yen-I Lee
COMSTRAT,495,Strategic Communication Professional Internship,01,11712,V,ARRGT,ARR ARR,Angela Schweigert
COMSTRAT,561,Persuasion for Professional Communicators,01,11238,3,ARRGT,ARR ARR,Robert Richardson
COMSTRAT,562,Creative Media Strategies and Techniques,01,11124,3,ARRGT,ARR ARR,Cara Hawkins-Jedlicka
COMSTRAT,563,Professional Digital Content Promotion,01,11125,3,ARRGT,ARR ARR,Rebecca Cooney
COMSTRAT,564,Consumer Behavior and Brand Development,01,11126,3,ARRGT,ARR ARR,Wei Peng
COMSTRAT,565,Professional Marketing Communication Management and Campaigns,01,11127,3,ARRGT,ARR ARR,Chelsea Newman
COMSTRAT,701,Master's Independent Capstone Project and /or Examination,01,11372,V,ARRGT,ARR ARR,Rebecca Cooney
CPT_S,131,Program Design and Development Java,01,11532,4,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,131,Program Design and Development Java,01 Lab,11542,0,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,215,Data Analytics Systems and Algorithms,01,11517,3,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,302,Professional Skills in Computing and Engineering,01,11820,3,"TU,TH13.25-14.40","",Jeremy Thompson
CPT_S,315,Introduction to Data Mining,01,11021,3,ARRGT,ARR ARR,Ananth Jillepalli
CPT_S,415,Big Data,01,11545,3,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,484,Software Requirements,01,11648,3,ARRGT,ARR ARR,Bolong Zeng
CPT_S,515,Advanced Algorithms,01,11324,3,ARRGT,ARR ARR,Zhe Dang
CPT_S,581,Software Maintenance,01,11577,3,ARRGT,ARR ARR,Venera Arnaoudova
CPT_S,582,Software Testing,01,13063,3,ARRGT,ARR ARR,Venera Arnaoudova
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,02,11729,3,ARRGT,ARR ARR,Craig Hemmens
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,04,11658,3,ARRGT,ARR ARR,""
CRM_J,201,Introduction to Criminological Theory,01,11527,3,ARRGT,ARR ARR,Mary Stohr
CRM_J,321,Quantitative Methods for Criminal Justice,01,11731,3,ARRGT,ARR ARR,Samantha Tjaden
CRM_J,365,Juvenile Justice and Corrections,01,13449,3,ARRGT,ARR ARR,Kylee Runyan
CRM_J,370,Policing and Society,01,11730,3,ARRGT,ARR ARR,Taylin Kennon
