Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
CPT_S,582,Software Testing,01,02004,3,ARRGT,ARR ARR,Venera Arnaoudova
CPT_S,582,Software Testing,"","","","","",""
CPT_S,582,Software Testing,"","","","","",""
CPT_S,600,Special Projects or Independent Study,"","","","","",""
CPT_S,600,Special Projects or Independent Study,01,01311,V,ARRGT,ARR ARR,(multiple)
CPT_S,700,"Master's Research, Thesis, and/or Examination","","","","","",""
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,01312,V,ARRGT,ARR ARR,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,01313,V,ARRGT,ARR ARR,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,01314,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,"","","","","","","",""
CROP_SCI,102,Introduction to Cultivated Plants,"","","","","",""
CROP_SCI,102,Introduction to Cultivated Plants,01,01516,3,"M,W,F11.10-12",TFLO 224,Carol Kawula
CROP_SCI,102,Introduction to Cultivated Plants,"","","","","",""
CROP_SCI,411,[M] Crop Environment Interactions,"","","","","",""
CROP_SCI,411,[M] Crop Environment Interactions,01,02108,3,"M,W,F10.10-11",TFLO 260,Karen Sanguinet
CROP_SCI,411,[M] Crop Environment Interactions,"","","","","",""
CROP_SCI,495,Research Experience,"","","","","",""
CROP_SCI,495,Research Experience,01,01432,V,ARRGT,ARR ARR,Amit Dhingra
CST_M,"","","","","","","",""
CST_M,254,Construction Graphics,"","","","","",""
CST_M,254,Construction Graphics,01,01306,2,M11.10-12,TBSL 103,Michael Mcshane
CST_M,254,Construction Graphics,01 Lab,01307,0,TU16.20-18.10,TBSL 103,Michael Mcshane
DTC,"","","","","","","",""
DTC,101,[ARTS] Introduction to Digital Technology & Culture,"","","","","",""
DTC,101,[ARTS] Introduction to Digital Technology & Culture,01,01388,3,"M,W,F9.10-10",TFLO 235,Phillip Mudd
DTC,101,[ARTS] Introduction to Digital Technology & Culture,"","","","","",""
DTC,101,[ARTS] Introduction to Digital Technology & Culture,02,01577,3,"M,W,F12.10-13",TFLO 235,Phillip Mudd
DTC,101,[ARTS] Introduction to Digital Technology & Culture,"","","","","",""
DTC,201,[ARTS] Tools and Methods for Digital Technology,"","","","","",""
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,01554,3,"M,W,F13.10-14",TFLO 235,Phillip Mudd
DTC,201,[ARTS] Tools and Methods for Digital Technology,"","","","","",""
DTC,206,[DIVR] Digital Inclusion,"","","","","",""
DTC,206,[DIVR] Digital Inclusion,01,02249,3,"M,W14.10-15",WEB ARR,Anna Plemons
DTC,206,[DIVR] Digital Inclusion,"","","","","",""
DTC,355,[M] Multimedia Authoring,"","","","","",""
DTC,355,[M] Multimedia Authoring,02,02034,3,"TU,TH9.10-10.25",WEB ARR,Peter Christenson
DTC,355,[M] Multimedia Authoring,"","","","","",""
DTC,375,"[M] Language, Texts and Technology","","","","","",""
DTC,375,"[M] Language, Texts and Technology",01,01633,3,"M,W,F13.10-14",WEB ARR,Anna Plemons
DTC,375,"[M] Language, Texts and Technology","","","","","",""
DTC,475,[DIVR] Digital Diversity,"","","","","",""
DTC,475,[DIVR] Digital Diversity,02,13992,3,ARRGT,ARR ARR,Rosamond Thalken
DTC,475,[DIVR] Digital Diversity,"","","","","",""
DTC,475,[DIVR] Digital Diversity,"","","","","",""
DTC,497,[CAPS] Senior Seminar,"","","","","",""
DTC,497,[CAPS] Senior Seminar,01,02366,3,ARRGT,ARR ARR,Anna Plemons
DTC,498,Internship,"","","","","",""
DTC,498,Internship,01,01389,V,ARRGT,ARR ARR,(multiple)
DTC,499,Special Problems,"","","","","",""
DTC,499,Special Problems,01,01390,V,ARRGT,ARR ARR,(multiple)
E_A,"","","","","","","",""
E_A,300,Educ Abroad,"","","","","",""
E_A,300,Educ Abroad,01,01231,V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,"","","","","",""
E_A,301,Educ Abroad,01,02375,V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,"","","","","",""
E_A,301,Educ Abroad,"","","","","",""
E_E,"","","","","","","",""
E_E,214,Design of Logic Circuits,"","","","","",""
E_E,214,Design of Logic Circuits,01,01322,4,"M,W16.15-17.30",TBSL 103,Robert Ford
E_E,214,Design of Logic Circuits,01 Lab,01323,0,M17.40-20.30,TFLO 164,Robert Ford
E_E,302,Professional Skills in Computing and Engineering,"","","","","",""
E_E,302,Professional Skills in Computing and Engineering,01,01300,3,"M,W17.45-19",GUC TRI,Evelyn Hirt
E_E,311,Electronics,"","","","","",""
E_E,311,Electronics,01,01325,3,"TU,TH16.20-17.35",TBSL 101,Ethan Farquhar
E_E,321,Electrical Circuits II,"","","","","",""
E_E,321,Electrical Circuits II,01,01326,3,"M,W,F15.10-16",WEB ARR,David Lowry
E_E,321,Electrical Circuits II,"","","","","",""
E_E,331,Electromagnetic Fields and Waves,"","","","","",""
E_E,331,Electromagnetic Fields and Waves,01,01327,3,"M,W,F14.10-15",WEB ARR,David Lowry
E_E,331,Electromagnetic Fields and Waves,"","","","","",""
E_E,352,[M] Electrical Engineering Laboratory I,"","","","","",""
E_E,352,[M] Electrical Engineering Laboratory I,01,01357,3,TU12.05-12.55,TBSL 103,Scott Hudson
E_E,352,[M] Electrical Engineering Laboratory I,01 Lab,01358,0,"TU,TH13.30-16.20",TFLO 164,Scott Hudson
E_E,415,Design Project Management,"","","","","",""
E_E,415,Design Project Management,01,01328,3,F16.10-17,TFLO 239,Barbara Philipp
E_E,415,Design Project Management,"","","","","",""
E_E,415,Design Project Management,01 Lab,01329,0,F13.10-15.55,TFLO 161,Barbara Philipp
E_E,415,Design Project Management,"","","",F17.10-19.55,TFLO 161,""
E_E,455,Introduction to Computer Networks,"","","","","",""
E_E,455,Introduction to Computer Networks,01,01627,3,"M,W16.15-17.30",TFLO 244,Russell Swannack
E_E,464,Digital Signal Processing I,"","","","","",""
E_E,464,Digital Signal Processing I,01,02246,3,"TU,TH14.55-16.10",WEB ARR,David Lowry
E_E,464,Digital Signal Processing I,"","","","","",""
E_E,489,Introduction to Control Systems,"","","","","",""
E_E,489,Introduction to Control Systems,01,01330,3,"TU,TH13.30-14.45",TBSL 103,Jianming Lian
E_E,491,Performance of Power Systems,"","","","","",""
E_E,491,Performance of Power Systems,01,01495,3,"TU,TH12.05-13.20",WEB ARR,Mohamed Osman
E_E,491,Performance of Power Systems,"","","","","",""
E_E,495,Internship in Electrical Industry,"","","","","",""
E_E,495,Internship in Electrical Industry,01,01331,V,ARRGT,ARR ARR,(multiple)
E_E,499,Special Problems,"","","","","",""
E_E,499,Special Problems,01,01333,V,ARRGT,ARR ARR,(multiple)
E_E,507,Random Processes in Engineering,"","","","","",""
E_E,507,Random Processes in Engineering,01,16107,3,"TU,TH14.55-16.10",WEB ARR,David Lowry
E_E,507,Random Processes in Engineering,"","","","","",""
E_E,521,Analysis of Power Systems,"","","","","",""
E_E,521,Analysis of Power Systems,01,02106,3,"TU,TH10.35-11.50",WEB ARR,Mohamed Osman
E_E,521,Analysis of Power Systems,"","","","","",""
E_E,595,Directed Study in Electrical Engineering,"","","","","",""
E_E,595,Directed Study in Electrical Engineering,01,01334,V,ARRGT,ARR ARR,Mohamed Osman
E_E,600,Special Projects or Independent Study,"","","","","",""
E_E,600,Special Projects or Independent Study,01,01335,V,ARRGT,ARR ARR,(multiple)
E_E,700,"Master's Research, Thesis, and/or Examination","","","","","",""
E_E,700,"Master's Research, Thesis, and/or Examination",01,01336,V,ARRGT,ARR ARR,(multiple)
E_E,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,01337,V,ARRGT,ARR ARR,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,01338,V,ARRGT,ARR ARR,(multiple)
ECONS,"","","","","","","",""
ECONS,101,[SSCI] Fundamentals of Microeconomics,"","","","","",""
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,01380,3,"TU,TH9.10-10.25",TCIC 216,Jim Timmons
ECONS,102,[SSCI] Fundamentals of Macroeconomics,"","","","","",""
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,01521,3,"TU,TH10.35-11.50",TCIC 216,Jim Timmons
ED_AD,"","","","","","","",""
ED_AD,501,Philosophy of Education,"","","","","",""
ED_AD,501,Philosophy of Education,01,01584,3,W17.45-20.30,WEB ARR,Susan Finley
ED_AD,501,Philosophy of Education,"","","","","",""
ED_AD,501,Philosophy of Education,02,02199,3,TU17.45-20.30,WEB ARR,Shannon Calderone
ED_AD,501,Philosophy of Education,"","","","","",""
ED_AD,512,Leadership Studies for Social Justice,"","","","","",""
ED_AD,512,Leadership Studies for Social Justice,01,01237,3,TU17.45-20.30,TFLO 224,Katherine Rodela
ED_AD,512,Leadership Studies for Social Justice,"","","","","",""
ED_AD,516,Instructional and Curricular Leadership,"","","","","",""
ED_AD,516,Instructional and Curricular Leadership,01,01494,3,M17.45-20.30,WEB ARR,Kathleen Cowin
ED_AD,516,Instructional and Curricular Leadership,"","","",M17.45-20.30,TFLO 239,""
ED_AD,516,Instructional and Curricular Leadership,"","","","","",""
ED_AD,580,School Organization and Administration,"","","","","",""
ED_AD,580,School Organization and Administration,01,01542,3,TU17.45-20.30,TFLO 256,Jeffrey Walls
ED_AD,580,School Organization and Administration,"","","","","",""
ED_AD,589,Leadership Development Seminar,"","","","","",""
ED_AD,589,Leadership Development Seminar,01,01493,3,W17.45-20.30,WEB ARR,Kathleen Cowin
ED_AD,589,Leadership Development Seminar,"","","",W17.45-20.30,TFLO 239,""
ED_AD,589,Leadership Development Seminar,"","","","","",""
ED_AD,590,Internship,"","","","","",""
ED_AD,590,Internship,01,01238,V,SA9-14,WEB ARR,Kathleen Cowin
ED_AD,590,Internship,"","","",SA9-14,WEB ARR,""
ED_AD,590,Internship,"","","",SA9-14,WEB ARR,""
ED_AD,590,Internship,"","","","","",""
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination","","","","","",""
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,01408,V,ARRGT,ARR ARR,Kathleen Cowin
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,01239,V,ARRGT,ARR ARR,(multiple)
ED_MTHSC,"","","","","","","",""
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,"","","","","",""
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,01,15632,1,W16.30-17.30,TFLO 224,Andy Cavagnetto
ED_MTHSC,598,Research Seminar in Mathematics and Science Education,"","","","","",""
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,01678,V,ARRGT,ARR ARR,(multiple)
ED_PSYCH,"","","","","","","",""
ED_PSYCH,401,"Classroom Assessment, Elementary","","","","","",""
ED_PSYCH,401,"Classroom Assessment, Elementary",01,01545,3,W10.10-12.55,WEB ARR,Jonah Firestone
ED_PSYCH,401,"Classroom Assessment, Elementary","","","","","",""
ED_PSYCH,521,Topics in Educational Psychology,"","","","","",""
ED_PSYCH,521,Topics in Educational Psychology,01,15574,V,W17.45-20.35,WEB ARR,Kira Carbonneau
ED_PSYCH,521,Topics in Educational Psychology,"","","","","",""
ED_PSYCH,521,Topics in Educational Psychology,"","","","","",""
ED_RES,"","","","","","","",""
ED_RES,562,"Epistemology, Inquiry, and Representation","","","","","",""
ED_RES,562,"Epistemology, Inquiry, and Representation",01,15433,3,TU17.45-20.30,WEB ARR,Anthony Rud
ED_RES,562,"Epistemology, Inquiry, and Representation","","","","","",""
ED_RES,563,Principles of Research,"","","","","",""
ED_RES,563,Principles of Research,01,02230,3,M17.45-20.30,WEB ARR,Shannon Calderone
ED_RES,563,Principles of Research,"","","","","",""
ED_RES,565,Quantitative Research,"","","","","",""
ED_RES,565,Quantitative Research,01,15637,3,TU17.45-20.35,WEB ARR,Shenghai Dai
ED_RES,565,Quantitative Research,"","","","","",""
ED_RES,571,Doctoral Dissertation Preparation,"","","","","",""
ED_RES,571,Doctoral Dissertation Preparation,01,15434,3,W17.45-20.30,TFLO 210,Kristin Huggins
ED_RES,571,Doctoral Dissertation Preparation,"","","","","",""
ED_RES,571,Doctoral Dissertation Preparation,02,15435,3,M17.45-20.30,TFLO 210,Susan Finley
ED_RES,571,Doctoral Dissertation Preparation,"","","","","",""
ENGLISH,"","","","","","","",""
ENGLISH,101,[WRTG] College Composition,"","","","","",""
ENGLISH,101,[WRTG] College Composition,01,01451,3,"M,W,F10.10-11",WEB ARR,Gibran Escalera
ENGLISH,101,[WRTG] College Composition,"","","","","",""
ENGLISH,101,[WRTG] College Composition,02,01452,3,"M,W,F11.10-12",TCIC 217,Robin Mays
ENGLISH,101,[WRTG] College Composition,"","","","","",""
ENGLISH,101,[WRTG] College Composition,03,01453,3,"TU,TH10.35-11.50",WEB ARR,Gibran Escalera
ENGLISH,101,[WRTG] College Composition,"","","","","",""
ENGLISH,101,[WRTG] College Composition,04,01454,3,"TU,TH12.05-13.20",WEB ARR,""
ENGLISH,101,[WRTG] College Composition,"","","","","",""
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,01,02218,1,TU10.35-11.25,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,02,02219,1,W11.10-12,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,03,02220,1,W13.10-14,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,04,02221,1,M10.10-11,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,05,02227,1,TH12.05-12.55,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,06,02228,1,TH15-15.50,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,102,Writing Tutorial,07,02222,1,F11.10-12,WEB ARR,Robin Mays
ENGLISH,102,Writing Tutorial,"","","","","",""
ENGLISH,108,[HUM] Introduction to Literature,"","","","","",""
ENGLISH,108,[HUM] Introduction to Literature,01,01381,3,"M,W,F9.10-10",TFLO 230,Robin Mays
ENGLISH,108,[HUM] Introduction to Literature,"","","","","",""
ENGLISH,202,Grammar in Context,"","","","","",""
ENGLISH,202,Grammar in Context,01,16034,1,M9.10-10,WEB ARR,Patricia Wilde
ENGLISH,202,Grammar in Context,"","","","","",""
ENGLISH,202,Grammar in Context,02,16035,1,TU12.05-12.55,WEB ARR,Patricia Wilde
ENGLISH,202,Grammar in Context,"","","","","",""
ENGLISH,210,[HUM] Readings in American Literature,"","","","","",""
ENGLISH,210,[HUM] Readings in American Literature,01,01526,3,"M,W,F9.10-10",WEB ARR,Gibran Escalera
ENGLISH,210,[HUM] Readings in American Literature,"","","","","",""
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,"","","","","",""
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,02,01908,3,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,"","","","","",""
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,"","","","","",""
ENGLISH,302,[M] Introduction to English Studies,"","","","","",""
ENGLISH,302,[M] Introduction to English Studies,01,13127,3,"M,W,F12.10-13",WEB ARR,Vanessa Cozza
ENGLISH,302,[M] Introduction to English Studies,"","","","","",""
ENGLISH,360,Principles of Rhetoric,"","","","","",""
ENGLISH,360,Principles of Rhetoric,01,13125,3,"M,W,F11.10-12",WEB ARR,Vanessa Cozza
ENGLISH,360,Principles of Rhetoric,"","","","","",""
ENGLISH,361,Everyday Rhetorics,"","","","","",""
ENGLISH,361,Everyday Rhetorics,02,02301,3,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,361,Everyday Rhetorics,"","","","","",""
ENGLISH,361,Everyday Rhetorics,"","","","","",""
ENGLISH,372,[HUM] 19th Century Literature of the British Empire and the Americas,"","","","","",""
ENGLISH,372,[HUM] 19th Century Literature of the British Empire and the Americas,01,02049,3,"TU,TH9.10-10.25",WEB ARR,Gibran Escalera
ENGLISH,372,[HUM] 19th Century Literature of the British Empire and the Americas,"","","","","",""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,"","","","","",""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,01456,3,"M,W,F9.10-10",WEB ARR,""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,"","","","","",""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,01457,3,"TU,TH13.30-14.45",WEB ARR,""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,"","","","","",""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,01527,3,"M,W,F10.10-11",WEB ARR,""
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,"","","","","",""
ENGLISH,405,Advanced Professional Writing and Editing,"","","","","",""
ENGLISH,405,Advanced Professional Writing and Editing,01,15511,3,ARRGT,ARR ARR,Julie Staggers
ENGLISH,405,Advanced Professional Writing and Editing,"","","","","",""
ENGLISH,405,Advanced Professional Writing and Editing,"","","","","",""
ENGLISH,410,[CAPS] Cultural Criticism and Theory,"","","","","",""
ENGLISH,410,[CAPS] Cultural Criticism and Theory,01,16556,3,ARRGT,ARR ARR,Patricia Wilde
ENGLISH,410,[CAPS] Cultural Criticism and Theory,"","","","","",""
ENGLISH,494,[CAPS] [M] Advanced Topics in Literature,"","","","","",""
ENGLISH,494,[CAPS] [M] Advanced Topics in Literature,01,01593,3,"TU,TH13.30-14.45",TCIC 214,W Mays
ENGLISH,494,[CAPS] [M] Advanced Topics in Literature,"","","","","",""
ENGLISH,494,[CAPS] [M] Advanced Topics in Literature,"","","","","",""
ENGLISH,498,Internship,"","","","","",""
ENGLISH,498,Internship,01,01382,V,ARRGT,ARR ARR,Vanessa Cozza
ENGLISH,499,Special Problems,"","","","","",""
ENGLISH,499,Special Problems,01,01383,V,ARRGT,ARR ARR,(multiple)
ENGR,"","","","","","","",""
ENGR,120,Innovation in Design,"","","","","",""
ENGR,120,Innovation in Design,01,01282,2,M13.10-14,TEST 207,Scott Hudson
ENGR,120,Innovation in Design,01 Lab,01283,0,M10.10-13,TFLO 145,Scott Hudson
ENGR,120,Innovation in Design,02 Lab,01626,0,M15.10-18,TFLO 145,Scott Hudson
ENTOM,"","","","","","","",""
ENTOM,343,[M] General Entomology,"","","","","",""
ENTOM,343,[M] General Entomology,01,01479,3,"TU,TH13.30-14.45",WEB ARR,Allan Felsot
ENTOM,343,[M] General Entomology,"","","","","",""
ENTOM,460,Biotechnology and the Environment,"","","","","",""
ENTOM,460,Biotechnology and the Environment,01,02238,3,"M,W16.15-17.30",WEB ARR,Allan Felsot
ENTOM,460,Biotechnology and the Environment,"","","","","",""
FIN,"","","","","","","",""
FIN,223,[QUAN] Personal Finance,"","","","","",""
FIN,223,[QUAN] Personal Finance,01,02142,3,"M,W,F11.10-12",TFLO 230,Kraig Jones
FIN,223,[QUAN] Personal Finance,"","","","","",""
FIN,325,Introduction to Financial Management,"","","","","",""
FIN,325,Introduction to Financial Management,01,01315,3,"TU,TH17.45-19",WEB ARR,Scott Koopman
FIN,325,Introduction to Financial Management,"","","","","",""
FINE_ART,"","","","","","","",""
FINE_ART,101,[ARTS] Introduction to Art,"","","","","",""
FINE_ART,101,[ARTS] Introduction to Art,01,01398,3,"M,W,F10.10-11",TCIC 210,Phillip Mudd
FINE_ART,101,[ARTS] Introduction to Art,"","","","","",""
FINE_ART,102,[ARTS] 2D Art and Design,"","","","","",""
FINE_ART,102,[ARTS] 2D Art and Design,01,02051,3,"M,W9.10-12",WEB ARR,Dustin Regul
FINE_ART,102,[ARTS] 2D Art and Design,"","","","","",""
FINE_ART,201,[ARTS] World Art History I,"","","","","",""
FINE_ART,201,[ARTS] World Art History I,01,01594,3,"M,W,F13.10-14",TFLO 133,Randal Jones
FINE_ART,201,[ARTS] World Art History I,"","","","","",""
FINE_ART,320,Beginning Painting,"","","","","",""
FINE_ART,320,Beginning Painting,01,02270,3,"TU,TH13.30-16.20",WEB ARR,Dustin Regul
FINE_ART,320,Beginning Painting,"","","","","",""
FINE_ART,331,"Art, Science, and Technology","","","","","",""
FINE_ART,331,"Art, Science, and Technology",01,01462,3,"TU,TH10.35-11.50",WEB ARR,Peter Christenson
FINE_ART,331,"Art, Science, and Technology","","","","","",""
FINE_ART,498,[CAPS] [M] Contemporary Issues Seminar,"","","","","",""
FINE_ART,498,[CAPS] [M] Contemporary Issues Seminar,01,02383,3,ARRGT,ARR ARR,""
FINE_ART,499,Special Problems,"","","","","",""
FINE_ART,499,Special Problems,01,01399,V,ARRGT,ARR ARR,""
FOR_LANG,"","","","","","","",""
FOR_LANG,110,[DIVR] Introduction to Global Film,"","","","","",""
FOR_LANG,110,[DIVR] Introduction to Global Film,01,02068,3,"TU,TH12.05-13.20",WEB ARR,Jose Arellano Serratos
FOR_LANG,110,[DIVR] Introduction to Global Film,"","","","","",""
FS,"","","","","","","",""
FS,401,Topics in Food Science,"","","","","",""
FS,401,Topics in Food Science,01,01737,V,TU13.30-14.30,TWSC 202,Thomas Henick-Kling
FS,401,Topics in Food Science,"","","","","",""
FS,401,Topics in Food Science,"","","","","",""
FS,465,Wine Microbiology and Processing,"","","","","",""
FS,465,Wine Microbiology and Processing,01,01227,3,"M,W,F12.10-13",TFLO 256,Charles Edwards
FS,465,Wine Microbiology and Processing,"","","","","",""
FS,496,Internship in a Winery,"","","","","",""
FS,496,Internship in a Winery,01,01410,2,ARRGT,ARR ARR,Charles Edwards
FS,501,Topics in Food Science,"","","","","",""
FS,501,Topics in Food Science,01,02128,V,ARRGT,ARR ARR,Thomas Collins
FS,501,Topics in Food Science,"","","","","",""
FS,501,Topics in Food Science,02,02129,V,ARRGT,ARR ARR,Thomas Collins
FS,501,Topics in Food Science,"","","","","",""
FS,565,Wine Microbiology and Processing,"","","","","",""
FS,565,Wine Microbiology and Processing,01,01409,3,"M,W,F12.10-13",TFLO 256,Charles Edwards
FS,565,Wine Microbiology and Processing,"","","","","",""
FS,700,"Master's Research, Thesis, and/or Examination","","","","","",""
FS,700,"Master's Research, Thesis, and/or Examination",01,02107,V,ARRGT,ARR ARR,(multiple)
FS,800,"Doctoral Research, Dissertation, and/or Examination","","","","","",""
FS,800,"Doctoral Research, Dissertation, and/or Examination",01,02381,V,ARRGT,ARR ARR,(multiple)
H_D,"","","","","","","",""
H_D,101,[SSCI] Human Development Across the Lifespan,"","","","","",""
H_D,101,[SSCI] Human Development Across the Lifespan,01,01847,3,ARRGT,ARR ARR,Carole-Anne Seeley
H_D,101,[SSCI] Human Development Across the Lifespan,"","","","","",""
H_D,101,[SSCI] Human Development Across the Lifespan,"","","","","",""
H_D,205,[COMM] Developing Effective Communication and Life Skills,"","","","","",""
H_D,205,[COMM] Developing Effective Communication and Life Skills,01,01537,4,"TU,TH9.10-10.25",WEB ARR,Kathleen Mcateer
H_D,205,[COMM] Developing Effective Communication and Life Skills,"","","","","",""
H_D,205,[COMM] Developing Effective Communication and Life Skills,01 Lab,01561,0,ARRGT,ARR ARR,Kathleen Mcateer
H_D,205,[COMM] Developing Effective Communication and Life Skills,"","","","","",""
HBM,"","","","","","","",""
HBM,101,Professional and Career Development for the Business World,"","","","","",""
HBM,101,Professional and Career Development for the Business World,01,14750,1,ARRGT,ARR ARR,Amy Alonzo
HBM,101,Professional and Career Development for the Business World,"","","","","",""
HBM,101,Professional and Career Development for the Business World,"","","","","",""
HBM,231,Introduction to Beverage Management,"","","","","",""
HBM,231,Introduction to Beverage Management,01,13170,1,"TU,TH12.05-13.20",TFLO 260,James Harbour
HBM,231,Introduction to Beverage Management,"","","","","",""
HBM,280,Hospitality Systems,"","","","","",""
HBM,280,Hospitality Systems,01,01482,3,TH15.10-18,WEB ARR,Kahlil Philander
HBM,280,Hospitality Systems,"","","","","",""
HBM,280,Hospitality Systems,02,14752,3,ARRGT,ARR ARR,""
HBM,280,Hospitality Systems,"","","","","",""
HBM,280,Hospitality Systems,"","","","","",""
HBM,301,Introduction to Event Planning,"","","","","",""
HBM,301,Introduction to Event Planning,01,14757,3,ARRGT,ARR ARR,Angela Senter
HBM,301,Introduction to Event Planning,"","","","","",""
HBM,301,Introduction to Event Planning,"","","","","",""
HBM,350,Beverage Management,"","","","","",""
HBM,350,Beverage Management,01,01547,3,TH17.45-20.30,TWSC 202,Rhonda Hammond
HBM,350,Beverage Management,"","","","","",""
HBM,401,Career Management,"","","","","",""
HBM,401,Career Management,01,13171,1,"M,W,F14.10-15",TFLO 210,Amy Alonzo
HBM,401,Career Management,"","","","","",""
HBM,490,Food and Beverage Operational Analysis,"","","","","",""
HBM,490,Food and Beverage Operational Analysis,01,02029,3,"TU,TH10.35-11.50",AMS TRI,Robert Harrington
HBM,490,Food and Beverage Operational Analysis,"","","","","",""
HISTORY,"","","","","","","",""
HISTORY,105,[ROOT] The Roots of Contemporary Issues,"","","","","",""
HISTORY,105,[ROOT] The Roots of Contemporary Issues,01,01463,3,"M,W,F9.10-10",WEB ARR,Tracey Hanshew
HISTORY,105,[ROOT] The Roots of Contemporary Issues,"","","","","",""
HISTORY,105,[ROOT] The Roots of Contemporary Issues,02,01464,3,"M,W,F13.10-14",WEB ARR,Robert Franklin
HISTORY,105,[ROOT] The Roots of Contemporary Issues,"","","","","",""
HISTORY,110,[HUM] American History to 1877,"","","","","",""
HISTORY,110,[HUM] American History to 1877,01,01673,3,"M,W,F11.10-12",WEB ARR,Tracey Hanshew
HISTORY,110,[HUM] American History to 1877,"","","","","",""
HISTORY,110,[HUM] American History to 1877,02,02259,3,"M,W,F10.10-11",WEB ARR,Robert Franklin
HISTORY,110,[HUM] American History to 1877,"","","","","",""
HISTORY,120,[DIVR] World History I,"","","","","",""
HISTORY,120,[DIVR] World History I,01,01465,3,"M,W,F12.10-13",WEB ARR,""
HISTORY,120,[DIVR] World History I,"","","","","",""
HISTORY,235,[HUM] African American History,"","","","","",""
HISTORY,235,[HUM] African American History,01,02055,3,"TU,TH9.10-10.25",WEB ARR,Robert Bauman
HISTORY,235,[HUM] African American History,"","","","","",""
HISTORY,272,[DIVR] Introduction to Middle Eastern History,"","","","","",""
HISTORY,272,[DIVR] Introduction to Middle Eastern History,01,02279,3,"TU,TH9.10-10.25",WEB ARR,Aaron Whelchel
HISTORY,272,[DIVR] Introduction to Middle Eastern History,"","","","","",""
HISTORY,300,[M] Writing about History,"","","","","",""
HISTORY,300,[M] Writing about History,01,01241,3,"TU,TH10.35-11.50",WEB ARR,Robert Bauman
HISTORY,300,[M] Writing about History,"","","","","",""
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,"","","","","",""
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,01,01529,3,"M,W16.15-17.30",WEB ARR,Brigit Farley
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,"","","","","",""
HISTORY,417,[CAPS] Rise of Modern America,"","","","","",""
HISTORY,417,[CAPS] Rise of Modern America,01,13068,3,"M,W,F13.10-14",WEB ARR,Tracey Hanshew
HISTORY,417,[CAPS] Rise of Modern America,"","","","","",""
HISTORY,455,The Great War 1914 - 1920,"","","","","",""
