Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ENGR,401,Entrepreneurship Boot Camp and the Entrepreneurial Mindset,01,16210,3,M16.15-17.05,WEB ARR,R Combs
ENGR,401,Entrepreneurship Boot Camp and the Entrepreneurial Mindset,"","","",TU16.20-18.10,WEB ARR,""
ENGR,489,Professional Practice Coop/Internship II,01,"",1,ARRGT,ARR ARR,S Brabb
ENTOM,351,Ecological and Integrated Pest Management,02,11152,3,"TU,TH12.05-13.20",WEB ARR,A Felsot
ENTRP,489,Entrepreneurial Management,02,16212,3,"TU,TH12.05-13.20",WEB ARR,C Sears
FIN,325,Introduction to Financial Management,02,"",3,ARRGT,ARR ARR,D Fairhurst
HBM,101,Professional and Career Development for the Business World,01,10739,1,"M,W,F13-13.50",WEB ARR,A Mcleod
HBM,280,Hospitality Systems,02,10922,3,ARRGT,ARR ARR,K Philander
HBM,358,Foodservice Systems and Control,01,10802,3,TU13.30-16.05,WEB ARR,S Seo
HBM,375,Introduction to Senior Living Management,01,10803,3,TU16.30-19,"",N Swanger
HBM,381,[M] Hospitality Leadership and Organizational Behavior,02,"",3,ARRGT,ARR ARR,K Philander
HBM,383,Meeting and Convention Management,01,14754,3,ARRGT,ARR ARR,A Senter
HBM,401,Career Management,02,"",1,"M,W,F13.10-14",WEB ARR,A Alonzo
HBM,494,[M] Service Operations Management,01,15944,3,TH16.25-18.55,WEB ARR,J Harbour
HBM,495,[CAPS] Case Studies and Research,01,10879,3,W8.10-11,WEB ARR,J Sandstrom
HBM,496,Special Topics,01,11344,V,ARRGT,ARR ARR,M Beattie
HISTORY,105,[ROOT] The Roots of Contemporary Issues,01,10700,3,ARRGT,ARR ARR,E Smelyansky
HISTORY,105,[ROOT] The Roots of Contemporary Issues,02,11277,3,ARRGT,ARR ARR,N Martin
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,01,10654,3,ARRGT,ARR ARR,J Binczewski
HISTORY,305,[ROOT] Roots of Contemporary Issues For Transfer Students,02,11267,3,ARRGT,ARR ARR,B Miller
I_BUS,380,International Business,01,"",3,ARRGT,ARR ARR,M Downes
I_BUS,453,[M] International Management,01,"",3,ARRGT,ARR ARR,D Nelson
I_BUS,482,[M] International Marketing,01,"",3,ARRGT,ARR ARR,U Umesh
IPM,452,Pesticides and the Environment,02,16157,3,"TU,TH10.35-11.50",WEB ARR,A Felsot
MATH,216,Discrete Structures,01,10725,3,"M,W,F9.10-10",WEB ARR,M Morgan
ME,304,Heat Transfer,01,10673,3,"M,W,F10.10-11",WEB ARR,G Taub
ME,310,Manufacturing Processes,01,10674,2,"M,F13.10-14",WEB ARR,X Bi
ME,348,Dynamics Systems,01,10675,3,"M,W,F11.10-12",WEB ARR,Y Hu
ME,401,Mechatronics,01,10676,3,M9.10-10,WEB ARR,Y Hu
ME,401,Mechatronics,01 Lab,10692,0,TH9.10-12,EVRT 156,Y Hu
ME,401,Mechatronics,02 Lab,10913,0,TH13.10-16,EVRT 115,Y Hu
ME,406,[M] Experimental Design,01,10677,3,M13.10-14,WEB ARR,G Taub
ME,406,[M] Experimental Design,01 Lab,10683,0,TU8-12,EVRT 157,""
ME,406,[M] Experimental Design,"","","",F10.10-12,WEB ARR,""
ME,406,[M] Experimental Design,02 Lab,10684,0,TU12.10-16,EVRT 158,""
ME,406,[M] Experimental Design,"","","",F12.10-14,WEB ARR,""
ME,416,[CAPS] Mechanical Systems Design,01,10678,3,M10.10-11,WEB ARR,X Bi
ME,416,[CAPS] Mechanical Systems Design,01 Lab,10693,0,W9.10-13,EVRT 155,X Bi
ME,416,[CAPS] Mechanical Systems Design,"","","",M11.10-13,WEB ARR,""
ME,439,Applied Aerodynamics,01,10657,3,"M,W,F15.10-16",WEB ARR,J Liu
ME,462,Introduction to Nuclear Engineering II,01,11163,3,"TU,TH16.20-17.35",WEB ARR,N Carstens
ME,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,S Brabb
MED_CLIN,524,Longitudinal Integrated Clerkship IV,01,11224,10,ARRGT,ARR ARR,J Bowman
MED_LMH,523,Value-based Care,01,11225,1,ARRGT,ARR ARR,J Haney
MED_LMH,533,Personal Leadership Development III,01,14714,1,ARRGT,ARR ARR,J Haney
MGMT,301,Principles of Management and Organization,01,"",3,ARRGT,ARR ARR,L Sheppard
MGMT,450,Personnel and Human Resources Management,01,11100,3,W15-17.50,"",M Beattie
MGMT,496,Seminar,01,16203,3,M16.15-17.05,WEB ARR,M Beattie
MGMT,496,Seminar,"","","",TU16.20-18.05,"",""
MGTOP,215,Business Statistics,01,"",4,ARRGT,ARR ARR,S Ahn
MGTOP,215,Business Statistics,01 Lab,"",0,ARRGT,ARR ARR,S Ahn
MGTOP,340,Operations Management,01,"",3,ARRGT,ARR ARR,T Almutairi
MIS,250,Managing Information Technology,01,"",3,ARRGT,ARR ARR,G Rose
MIS,322,[M] Enterprise Business Process Analysis,01,"",3,"M,W,F15.10-16",WEB ARR,V Compeau
MIS,325,Enterprise Business Development,01,"",3,"M,W,F10.10-11",WEB ARR,M Featherman
MIS,372,[M] Data Management,01,11122,3,ARRGT,ARR ARR,M Carter
MIS,420,Business Intelligence,01,11099,3,ARRGT,ARR ARR,G Mader
MKTG,360,Marketing,01,"",3,ARRGT,ARR ARR,D Muehling
