Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,06,02658,3,ARRGT,ARR ARR,Jacob Hughes
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,07,02676,3,ARRGT,ARR ARR,Edrees Nawabi
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,08,02678,3,ARRGT,ARR ARR,Sallie M Gowdy-Burke
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,09,02701,3,ARRGT,ARR ARR,David Martin
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,10,02725,3,ARRGT,ARR ARR,Robin Mays
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,11,02780,3,ARRGT,ARR ARR,Kara Falknor
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,12,02781,3,ARRGT,ARR ARR,Rachael Wolney
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,13,02814,3,ARRGT,ARR ARR,Rebecca Goodrich
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,14,07083,3,ARRGT,ARR ARR,Jennifer Lodine-Chaffey
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,15,07084,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,16,07085,3,ARRGT,ARR ARR,Jennifer Lodine-Chaffey
ENGLISH,419,The Twentieth Century Novel,01,02613,3,ARRGT,ARR ARR,Jon Hegglund
ENGLISH,498,Internship,01,02730,V,ARRGT,ARR ARR,""
ENGLISH,499,Special Problems,01,02731,V,ARRGT,ARR ARR,""
ENGR,488,Professional Practice Coop/Internship I,02,06814,V,ARRGT,ARR ARR,Sandra Brabb
ENGR,489,Professional Practice Coop/Internship II,01,06812,1,ARRGT,ARR ARR,Sandra Brabb
ENTOM,555,Agricultural Chemical Technology for Crop Protection & Production,01,02689,3,ARRGT,ARR ARR,Allan Felsot
FIN,223,[QUAN] Personal Finance,01,02752,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,223,[QUAN] Personal Finance,02,02753,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,325,Introduction to Financial Management,01,02824,3,ARRGT,ARR ARR,Feiwei Chen
FIN,325,Introduction to Financial Management,02,02832,3,ARRGT,ARR ARR,Feiwei Chen
FIN,325,Introduction to Financial Management,03,02847,3,ARRGT,ARR ARR,Feiwei Chen
FIN,345,Real Estate,01,02877,3,ARRGT,ARR ARR,Francis Benjamin
FINE_ART,101,[ARTS] Introduction to Art,02,04969,3,ARRGT,ARR ARR,Hallie Meredith
FINE_ART,103,[ARTS] 3D Art and Design,01,06836,3,ARRGT,ARR ARR,Iolanda Palmer
FINE_ART,201,[ARTS] World Art History I,01,04970,3,ARRGT,ARR ARR,Hallie Meredith
FINE_ART,301,Arts of Native North America,01,04971,3,ARRGT,ARR ARR,Michael Holloman
FOR_LANG,101,[DIVR] Introduction to the World of Languages,01,03012,3,ARRGT,ARR ARR,Sabine Davis
FOR_LANG,110,[DIVR] Introduction to Global Film,01,02925,3,ARRGT,ARR ARR,Sonia Lopez-Lopez
FOR_LANG,120,[DIVR] Introduction to Foreign Cultures,01,02614,3,ARRGT,ARR ARR,Joshua Bonzo
FRENCH,420,[CAPS] French Culture Through Wine,01,05534,3,ARRGT,ARR ARR,Sabine Davis
FS,110,Introduction to Food Science,01,02706,3,ARRGT,ARR ARR,Brianna Valliere
FS,515,Food Fermentations -- Microbiology and Technology,01,02661,3,ARRGT,ARR ARR,Gulhan Unlu
FS,516,Food Laws,01,02615,2,ARRGT,ARR ARR,Beth Acken
H_D,101,[SSCI] Human Development Across the Lifespan,01,02895,3,ARRGT,ARR ARR,Robert Cooper
H_D,101,[SSCI] Human Development Across the Lifespan,02,07145,3,ARRGT,ARR ARR,Robert Cooper
H_D,200,Introduction to the Field of Human Development,01,06798,2,ARRGT,ARR ARR,Wendy Ewest
H_D,204,[SSCI] Family Interactions,01,03013,3,ARRGT,ARR ARR,Mary Garcia
