Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
ANTH,399,Archaeological Field School,01,01432,V,ARRGT,ARR ARR,Shannon Tushingham
ANTH,495,Research Practicum,01,02478,V,ARRGT,ARR ARR,Kenneth Lokensgard
ANTH,495,Research Practicum,02,02179,V,ARRGT,ARR ARR,Kenneth Lokensgard
ANTH,498,Anthropology Internship,01,01433,V,ARRGT,ARR ARR,Andrew Duff
ANTH,499,Special Problems,01,01439,V,ARRGT,ARR ARR,""
ANTH,500,Field Methods,01,01434,V,ARRGT,ARR ARR,""
ANTH,599,Archaeological Field School,01,01435,V,ARRGT,ARR ARR,Shannon Tushingham
ANTH,600,Special Projects or Independent Study,01,01436,V,ARRGT,ARR ARR,""
ANTH,700,"Master's Research, Thesis, and/or Examination",01,01437,V,ARRGT,ARR ARR,(multiple)
ANTH,800,"Doctoral Research, Dissertation, and/or Examination",01,01438,V,ARRGT,ARR ARR,(multiple)
ARCH,510,Summer Graduate Design Studio,01,04061,6,"M,TU,W,TH,F8-12",ARR,John Abell
ARCH,510,Summer Graduate Design Studio,02,04062,6,"M,TU,W,TH13.10-18","",Ayad Rahmani
ARCH,580,Architecture Practicum,01,02085,V,ARRGT,ARR ARR,Omar Al-Hassawi
ATH_T,499,Special Problems,01,06915,V,ARRGT,ARR ARR,Kasee Hildenbrand
B_A,100,Introduction to Business,01,06826,3,"M,TU,W,TH,F10.10-11","",Garth Mader
B_A,102,Exploring Careers in Business,01,06056,1,"M,TU,W,TH9.10-10","",Sophia Gaither
BIO_ENG,488,Professional Practice Coop/Internship I,01,01868,V,ARRGT,ARR ARR,(multiple)
BIO_ENG,495,Internship in Bioengineering,01,01440,V,ARRGT,ARR ARR,Anita Vasavada
BIO_ENG,499,Special Problems in Bioengineering,01,01441,V,ARRGT,ARR ARR,(multiple)
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01,02200,4,"M,TU,W,TH,F12-13.15","",Michael Jorgensen
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01 Lab,02201,0,"TU,TH9-12","",Michael Jorgensen
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,02 Lab,02202,0,"TU,TH13.30-16.30","",Michael Jorgensen
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,03 Lab,02203,0,"TU,TH18-21","",Michael Jorgensen
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,01,04992,4,"M,TU,W,TH,F10.30-11.25","",John Hinz
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,01 Lab,04993,0,ARRGT,ARR ARR,John Hinz
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,03 Lab,04995,0,ARRGT,ARR ARR,John Hinz
BIOLOGY,251,Introductory Human Physiology,01,04983,4,"M,TU,W,TH,F9-9.50","",Edward Johnson
BIOLOGY,251,Introductory Human Physiology,01 Lab,04984,0,"TU,TH14-17","",Edward Johnson
BIOLOGY,251,Introductory Human Physiology,02 Lab,04985,0,"TU,TH10.30-13.30","",Edward Johnson
BIOLOGY,251,Introductory Human Physiology,03 Lab,04986,0,"TU,TH18-21","",Edward Johnson
BIOLOGY,700,"Master's Research, Thesis, and/or Examination",01,01446,V,ARRGT,ARR ARR,Jesse Brunner
BIOLOGY,800,"Doctoral Research, Dissertation, and/or Examination",01,01447,V,ARRGT,ARR ARR,(multiple)
BSYSE,600,Special Projects or Independent Study,01,02116,V,ARRGT,ARR ARR,(multiple)
BSYSE,700,"Master's Research, Thesis, and/or Examination",01,01448,V,ARRGT,ARR ARR,(multiple)
BSYSE,702,"Master's Special Problems, Directed Study and/or Examination",01,01449,V,ARRGT,ARR ARR,(multiple)
BSYSE,800,"Doctoral Research, Dissertation, and/or Examination",01,01450,V,ARRGT,ARR ARR,(multiple)
CAS,400,End-of-Program Evaluation Portfolio,01,02044,1,ARRGT,ARR ARR,Alma Rocha
CE,211,Statics,01,04997,3,"M,TU,W,TH,F13.30-15.30","",Saumya Amarasiri
CE,215,Mechanics of Materials,01,04999,3,"M,TU,W,TH,F10.30-11.30","",Jia Cheng
CE,302,Introduction to Surveying,01,02515,2,"M,TU,W,TH,F7.30-8.30","",Karl Olsen
CE,302,Introduction to Surveying,01 Lab,02516,0,"M,TU,W,TH,F8.40-11.10","",Karl Olsen
CE,414,Structural Design Loads and Load Paths,01,05000,3,"M,TU,W,TH,F9-11","",Sachinthani Pathirana
CE,463,Engineering Administration,02,02534,3,"M,TU,W,TH,F14.10-16.40","",Renee Petersen
CE,488,Professional Practice Coop/Internship I,01,01870,V,ARRGT,ARR ARR,(multiple)
CE,600,Special Projects or Independent Study,01,02071,V,ARRGT,ARR ARR,(multiple)
CE,700,"Master's Research, Thesis and/or Examination",01,01630,V,ARRGT,ARR ARR,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01631,V,ARRGT,ARR ARR,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,01632,V,ARRGT,ARR ARR,(multiple)
CHE,201,Chemical Process Principles and Calculations,01,02402,3,"M,TU,W,TH,F10.30-11.45","",Su Ha
CHE,461,Introduction to Nuclear Engineering,01,06947,3,"M,TU,W,TH,F16.30-17.45","",David Koch
CHE,488,Professional Practice Coop/Internship I,01,01869,V,ARRGT,ARR ARR,(multiple)
CHE,495,Chemical Engineering Internship,01,01451,2,ARRGT,ARR ARR,""
CHE,499,Special Problems,01,01452,V,ARRGT,ARR ARR,(multiple)
CHE,700,"Master's Research, Thesis, and/or Examination",01,01453,V,ARRGT,ARR ARR,(multiple)
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,01454,V,ARRGT,ARR ARR,(multiple)
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,01455,V,ARRGT,ARR ARR,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,03689,4,"M,TU,W,TH,F9-10.05","",Michael Finnegan
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,03690,0,"TU,TH12-12.50","",""
CHEM,101,[PSCI] Introduction to Chemistry,"","","","TU,TH13-16","",""
CHEM,101,[PSCI] Introduction to Chemistry,03 Lab,03692,0,"TU,TH12-12.50","",""
CHEM,101,[PSCI] Introduction to Chemistry,"","","","TU,TH13-16","",""
CHEM,102,Chemistry Related to Life Sciences,01,03693,4,"M,TU,W,TH,F9-10.05","",Dinara Storfer
CHEM,102,Chemistry Related to Life Sciences,01 Lab,03694,0,"TU,TH12-15","",Nooshin Mesbahi
CHEM,102,Chemistry Related to Life Sciences,02 Lab,03695,0,"TU,TH12-15","",""
CHEM,105,[PSCI] Principles of Chemistry I,01,03696,4,"M,TU,W,TH,F10.30-11.35","",Paul Buckley
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,03697,0,"TU,TH12-12.50","",""
CHEM,105,[PSCI] Principles of Chemistry I,"","","","TU,TH13-16","",""
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,03698,0,"TU,TH12-12.50","",""
CHEM,105,[PSCI] Principles of Chemistry I,"","","","TU,TH13-16","",""
CHEM,105,[PSCI] Principles of Chemistry I,03 Lab,04028,0,"TU,TH12-12.50","",""
CHEM,105,[PSCI] Principles of Chemistry I,"","","","TU,TH13-16","",""
CHEM,106,Principles of Chemistry II,01,03699,4,"M,TU,W,TH,F10.30-11.35","",Krista Nishida
CHEM,106,Principles of Chemistry II,01 Lab,03700,0,"TU,TH13-13.50","",""
CHEM,106,Principles of Chemistry II,"","","","TU,TH14-16","",""
CHEM,106,Principles of Chemistry II,02 Lab,03701,0,"TU,TH13-13.50","",""
CHEM,106,Principles of Chemistry II,"","","","TU,TH14-16","",""
CHEM,106,Principles of Chemistry II,03 Lab,03702,0,"TU,TH13-13.50","",""
CHEM,106,Principles of Chemistry II,"","","","TU,TH14-16","",""
CHEM,345,Organic Chemistry I,01,03703,4,"M,TU,W,TH,F10.30-11.35","",Chongjie Zhu
CHEM,345,Organic Chemistry I,01 Lab,03704,0,"W,TH12-14.45","",""
CHEM,345,Organic Chemistry I,02 Lab,03705,0,"W,TH12-14.45","",""
CHEM,345,Organic Chemistry I,03 Lab,03706,0,"W,TH12-14.45","",""
CHEM,345,Organic Chemistry I,04 Lab,03707,0,"W,TH12-14.45","",""
CHEM,348,Organic Chemistry II and Problem Solving,01,03708,4,"M,TU,W,TH,F10.30-11.35","",Maryam Davaritouchaee
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,03709,0,"TU,W13-15","",""
CHEM,348,Organic Chemistry II and Problem Solving,02 Lab,03710,0,"TU,W13-15","",""
CHEM,348,Organic Chemistry II and Problem Solving,03 Lab,04099,0,"TU,W13-15","",""
CHEM,495,Directed Research,01,01456,1,ARRGT,ARR ARR,""
CHEM,499,Special Problems,01,01457,V,ARRGT,ARR ARR,Jeremy Lessmann
CHEM,700,"Master's Research, Thesis, and/or Examination",01,01458,V,ARRGT,ARR ARR,(multiple)
CHEM,702,"Master's Special Problems, Directed Study, and/or Examination",01,01459,V,ARRGT,ARR ARR,(multiple)
CHEM,800,"Doctoral Research, Dissertation, and/or Examination",01,01460,V,ARRGT,ARR ARR,(multiple)
COM,495,Communication Professional Internship,01,01461,V,ARRGT,ARR ARR,Angela Schweigert
COM,497,Practicum in Communication,01,07123,V,ARRGT,ARR ARR,Angela Schweigert
COM,499,Special Problems,01,02021,V,ARRGT,ARR ARR,Brett Atwood
COM,600,Special Projects or Independent Study,01,01462,V,ARRGT,ARR ARR,""
COM,700,"Master's Research, Thesis, and/or Examination",01,01463,V,ARRGT,ARR ARR,""
COM,800,"Doctoral Research, Dissertation, and/or Examination",01,01465,V,ARRGT,ARR ARR,""
COUN_PSY,597,Counseling Psychology Internship,01,05359,V,ARRGT,ARR ARR,Brian Mcneill
COUN_PSY,600,Special Projects or Independent Study,01,01467,V,ARRGT,ARR ARR,(multiple)
COUN_PSY,800,"Doctoral Research, Dissertation, and/or Examination",01,01468,V,ARRGT,ARR ARR,""
CPT_S,121,Program Design and Development C/C++,01,02207,4,"M,TU,W,TH,F10.55-11.45","",Andrew Ofallon
CPT_S,121,Program Design and Development C/C++,01 Lab,02208,0,"TU,TH12-14.40","",Andrew Ofallon
CPT_S,122,Data Structures C/C++,01,05007,4,"M,TU,W,TH,F14.50-16.05","",Nadra Guizani
CPT_S,122,Data Structures C/C++,01 Lab,05008,0,"TU,TH12-14.40","",Nadra Guizani
CPT_S,430,Numerical Analysis,01,07157,3,"M,W,F14.45-17","",Messiha Saad
CPT_S,451,Introduction to Database Systems,01,07105,3,"M,TU,W,TH,F10.30-11.20","",Sakire Arslan Ay
CPT_S,488,Professional Practice Coop/Internship I,01,01871,V,ARRGT,ARR ARR,(multiple)
CPT_S,499,Special Problems,01,01470,V,ARRGT,ARR ARR,Anantharaman Kalyanaraman
CPT_S,499,Special Problems,02,01861,V,ARRGT,ARR ARR,David Bakken
CPT_S,530,Numerical Analysis,01,07158,3,"M,W,F14.45-17","",Messiha Saad
CPT_S,595,Directed Study in Computer Science,01,01908,V,ARRGT,ARR ARR,""
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,01472,V,ARRGT,ARR ARR,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,01473,V,ARRGT,ARR ARR,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,01474,V,ARRGT,ARR ARR,(multiple)
CRM_J,381,Crime and Justice in the Movies,01,05010,3,"TU,W,TH12-13",ARR ARR,Oliver Bowers
CRM_J,381,Crime and Justice in the Movies,01 Lab,05011,0,ARRGT,ARR ARR,Oliver Bowers
CRM_J,600,Special Projects or Independent Study,01,01481,V,ARRGT,ARR ARR,(multiple)
CRM_J,800,"Doctoral Research, Dissertation, and/or Examination",01,05014,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,495,Research Experience,01,05379,V,ARRGT,ARR ARR,Amit Dhingra
CROP_SCI,498,Professional Internship,01,01484,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,499,Special Problems,01,01485,V,ARRGT,ARR ARR,""
CROP_SCI,600,Special Projects or Independent Study,01,01486,V,ARRGT,ARR ARR,""
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",01,01487,V,ARRGT,ARR ARR,Ian Burke
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",02,01718,V,ARRGT,ARR ARR,Kimberly Campbell
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",03,01719,V,ARRGT,ARR ARR,Arron Carter
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",04,01720,V,ARRGT,ARR ARR,Clarice Coyne
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",05,01721,V,ARRGT,ARR ARR,Lynne Carpenter-Boggs
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",06,01722,V,ARRGT,ARR ARR,Kulvinder Gill
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",07,01723,V,ARRGT,ARR ARR,""
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",08,01724,V,ARRGT,ARR ARR,Pete Jacoby
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",09,01725,V,ARRGT,ARR ARR,Stephen Jones
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",10,01726,V,ARRGT,ARR ARR,Drew Lyon
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",11,01727,V,ARRGT,ARR ARR,Rebecca Mcgee
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",12,01728,V,ARRGT,ARR ARR,Phillip Miklas
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",13,01729,V,ARRGT,ARR ARR,Timothy Miller
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",14,01730,V,ARRGT,ARR ARR,Craig Morris
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",15,01731,V,ARRGT,ARR ARR,Kevin Murphy
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",16,01732,V,ARRGT,ARR ARR,Michael Neff
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",17,01964,V,ARRGT,ARR ARR,Michael Pumphrey
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",18,01965,V,ARRGT,ARR ARR,Karen Sanguinet
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",19,01966,V,ARRGT,ARR ARR,Zhiwu Zhang
CROP_SCI,702,"Master's Special Problems, Directed Study, and/or Examination",01,01488,V,ARRGT,ARR ARR,""
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",01,01489,V,ARRGT,ARR ARR,Ian Burke
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",02,01735,V,ARRGT,ARR ARR,Kimberly Campbell
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",03,01736,V,ARRGT,ARR ARR,Arron Carter
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",04,01737,V,ARRGT,ARR ARR,Eugene Fuerst
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",05,01738,V,ARRGT,ARR ARR,Kulvinder Gill
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",06,01739,V,ARRGT,ARR ARR,Stephen Guy
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",07,01740,V,ARRGT,ARR ARR,Scot Hulbert
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",08,01741,V,ARRGT,ARR ARR,Pete Jacoby
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",09,01742,V,ARRGT,ARR ARR,Stephen Jones
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",10,01743,V,ARRGT,ARR ARR,Drew Lyon
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",11,01744,V,ARRGT,ARR ARR,Rebecca Mcgee
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",12,01745,V,ARRGT,ARR ARR,Phillip Miklas
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",13,01746,V,ARRGT,ARR ARR,Timothy Miller
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",14,01747,V,ARRGT,ARR ARR,Craig Morris
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",15,01748,V,ARRGT,ARR ARR,Kevin Murphy
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",16,01749,V,ARRGT,ARR ARR,Michael Neff
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",17,01750,V,ARRGT,ARR ARR,(multiple)
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",18,01751,V,ARRGT,ARR ARR,Karen Sanguinet
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",19,01967,V,ARRGT,ARR ARR,Zhiwu Zhang
CSSTE,800,"Doctoral Research, Dissertation, and/or Examination",01,02060,V,ARRGT,ARR ARR,John Lupinacci
CST_M,252,Construction Administration and Documentation,01,02284,4,"M,TU,W,TH12-14.45","",Rick Cherf
CST_M,252,Construction Administration and Documentation,01 Lab,02285,0,ARRGT,ARR ARR,Rick Cherf
CST_M,370,Estimating I,01,02286,3,"M,TU,W,TH9-11.45","",Jason Peschel
CST_M,370,Estimating I,01 Lab,02287,0,ARRGT,ARR ARR,Jason Peschel
CST_M,462,Planning and Scheduling,01,02442,3,"M,TU,W,TH9-11.45","",Rick Cherf
CST_M,462,Planning and Scheduling,01 Lab,02443,0,ARRGT,ARR ARR,Rick Cherf
E_A,300,Educ Abroad,01,01659,V,ARRGT,ARR ARR,""
E_E,261,Electrical Circuits I,01,05016,3,"M,TU,W,TH13.30-14.45","",Ahmed Abu Hajar
E_E,262,Electrical Circuits Laboratory I,01,05017,1,"TU,TH15-17.50","",Ahmed Abu Hajar
E_E,486,Power Electronics,01,07104,3,"M,TU,W,TH17-18.15","",Javier Guerrero Sedeno
E_E,488,Professional Practice Coop/Internship I,01,01873,V,ARRGT,ARR ARR,(multiple)
E_E,595,Directed Study in Electrical Engineering,01,02077,V,ARRGT,ARR ARR,Sandra Brabb
E_E,600,Special Projects or Independent Study,01,01493,V,ARRGT,ARR ARR,""
E_E,700,"Master's Research, Thesis, and/or Examination",01,01494,V,ARRGT,ARR ARR,(multiple)
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,01495,V,ARRGT,ARR ARR,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,01496,V,ARRGT,ARR ARR,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,02220,3,"M,TU,W,TH,F13.30-14.45","",Joshua Olsen
ECONS,101,[SSCI] Fundamentals of Microeconomics,02,02411,3,"M,TU,W,TH,F9-10.15","",Joshua Tibbitts
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,02221,3,"M,TU,W,TH,F10.30-11.45","",Botir Okhunjanov
ECONS,102,[SSCI] Fundamentals of Macroeconomics,02,02412,3,"M,TU,W,TH,F12-13.15","",Michael Mahoney
ECONS,305,Intermediate Microeconomics without Calculus,01,02222,3,"M,TU,W,TH,F9-10.15","",Joseph Navelski
ECONS,327,International Trade and Finance,01,02341,3,"M,TU,W,TH,F12-13.15","",Zhazira Alisheva
ECONS,430,Managing the Global Environment,01,02223,3,"M,TU,W,TH,F10.30-11.45","",Chelsea Pardini
ECONS,497,Economics Internship,01,01497,V,ARRGT,ARR ARR,Eric Jessup
ECONS,499,Special Problems,01,01664,V,ARRGT,ARR ARR,(multiple)
ECONS,599,Special Topics in Economics,01,01498,3,ARRGT,ARR ARR,""
ECONS,700,"Master's Research, Thesis, and/or Examination",01,01499,V,ARRGT,ARR ARR,(multiple)
ECONS,702,"Master's Special Problems, Directed Study, and/or Examination",01,01500,V,ARRGT,ARR ARR,(multiple)
ECONS,800,"Doctoral Research, Dissertation, and/or Examination",01,01501,V,ARRGT,ARR ARR,(multiple)
ED_AD,561,Introduction to College Student Development,01,02170,3,ARRGT,ARR ARR,John Lupinacci
ED_AD,580,School Organization and Administration,01,07091,3,ARRGT,"",Jeffrey Walls
ED_AD,585,Financial Management in Education,01,04019,3,"M,TU,W,TH,F9-13.15","",Gene Sementi
ED_AD,590,Internship,01,01502,V,ARRGT,ARR ARR,""
ED_AD,600,Special Projects or Independent Study,01,01503,V,ARRGT,ARR ARR,""
ED_AD,700,"Master's Research, Thesis, and/or Examination",01,01504,V,ARRGT,ARR ARR,""
ED_AD,702,"Master's Special Problems, Directed Study, and/or Examination",01,01505,V,ARRGT,ARR ARR,""
ED_AD,800,"Doctoral Research, Dissertation, and/or Examination",01,01506,V,ARRGT,ARR ARR,John Lupinacci
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,02184,V,ARRGT,ARR ARR,""
ED_PSYCH,505,Research Methods I,01,04146,3,"M,TU,W,TH,F12.30-13.20","",Rachel Wong
ED_PSYCH,508,Educational Statistics,01,04119,3,"M,TU,W,TH,F8.30-9.45","",Mark Lesperance
ED_PSYCH,508,Educational Statistics,02,02046,3,ARRGT,ARR ARR,Kira Carbonneau
ED_PSYCH,521,Topics in Educational Psychology,01,05021,3,"M,TU,W,TH,F12-14","",Shenghai Dai
ED_PSYCH,600,Special Projects or Independent Study,01,01507,V,ARRGT,ARR ARR,""
ED_PSYCH,700,"Master's Research, Thesis, and/or Examination",01,01508,V,ARRGT,ARR ARR,""
ED_PSYCH,702,"Master's Special Problems, Directed Study, and/or Examination",01,01509,V,ARRGT,ARR ARR,""
ED_PSYCH,800,"Doctoral Research, Dissertation, and/or Examination",01,01510,V,ARRGT,ARR ARR,""
ENGLISH,101,[WRTG] College Composition,01,02225,3,"M,TU,W,TH,F13.30-14.45","",Michael Edwards
ENGLISH,101,[WRTG] College Composition,02,02508,3,"M,TU,W,TH,F10.30-12","",Misty Ellingburg
ENGLISH,101,[WRTG] College Composition,03,02509,3,"M,TU,W,TH,F10.30-12","",Kathryn Manis
ENGLISH,101,[WRTG] College Composition,04,02510,3,"M,TU,W,TH,F10.30-12","",Sherwin Sales
ENGLISH,102,Writing Tutorial,01,02392,1,"M,W10-10.50","",Brooklyn Walter
ENGLISH,102,Writing Tutorial,02,02393,1,"TU,TH11-11.50","",Brooklyn Walter
ENGLISH,102,Writing Tutorial,03,02566,1,"M,W13-13.50","",Brooklyn Walter
ENGLISH,102,Writing Tutorial,04,02567,1,"TU,TH13-13.50","",Brooklyn Walter
ENGLISH,102,Writing Tutorial,05,02568,1,"M,W14-14.50","",Brooklyn Walter
ENGLISH,105,[WRTG] College Composition for Multilingual Writers,01,02319,3,"M,TU,W,TH,F10.30-11.45","",Julian Ankney
ENGLISH,107,Writing Tutorial for Multilingual Writers,01,02226,1,"M,W13-13.50","",Brooklyn Walter
ENGLISH,107,Writing Tutorial for Multilingual Writers,02,02362,1,"TU,TH13-13.50","",Brooklyn Walter
ENGLISH,107,Writing Tutorial for Multilingual Writers,03,02459,1,"TU,TH13-13.50","",Brooklyn Walter
ENGLISH,202,Grammar in Context,01,02227,1,"TU,TH12-12.50","",Brooklyn Walter
ENGLISH,202,Grammar in Context,02,02345,1,"M,W14-14.50","",Brooklyn Walter
ENGLISH,202,Grammar in Context,03,02413,1,"M,W11-11.50","",Brooklyn Walter
ENGLISH,212,[ARTS] Introduction to Comics and Graphic Novels,01,06234,3,"M,TU,W,TH9-11.30","",Roger Whitson
ENGLISH,216,Introduction to American Cultural Studies,01,02504,3,"M,TU,W,TH,F15-17","",Veronica Sandoval
ENGLISH,251,Introduction to Creative Writing: Exploring the Genres,01,02490,3,"M,TU,W,TH,F10.30-11.45","",Cameron Mcgill
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,02229,3,"M,TU,W,TH,F9-10.15","",Peter Chilson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,02230,3,"M,TU,W,TH,F13.30-14.45","",Megan Hall
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,02414,3,"M,TU,W,TH,F12-13.15","",Peter Hager
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,04,02231,3,"M,TU,W,TH,F10.30-11.45","",Lynn Levy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,06,02233,3,"M,TU,W,TH,F12-13.15","",Rachel Sanchez
