Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Instructor
AGRI,700,"Master's Research, Thesis, and/or Examination",01,25195,V,ARRGT,ARR ARR,(multiple)
AGRI,702,"Master's Special Problems, Directed Study, and/or Examination",01,25196,V,ARRGT,ARR ARR,(multiple)
AIS,320,[DIVR] Native Peoples of North America,01,29445,3,ARRGT,ARR ARR,John Mcnassar
AIS,327,[DIVR] Contemporary Native Peoples of the Americas,01,29447,3,ARRGT,ARR ARR,John Mcnassar
ANTH,230,Archaeological Methods and Interpretation,01,25742,3,ARRGT,ARR ARR,Katie Richards
ANTH,260,[BSCI] Introduction to Biological Anthropology,01,28412,4,ARRGT,ARR ARR,Luke Premo
ANTH,260,[BSCI] Introduction to Biological Anthropology,01 Lab,28415,0,ARRGT,ARR ARR,Luke Premo
ANTH,268,"[BSCI] Sex, Evolution, and Human Nature",01,25123,3,ARRGT,ARR ARR,Caroline Smith
ANTH,302,[SSCI] Childhood and Culture,01,25114,3,ARRGT,ARR ARR,Cynthia Heckelsmiller
ANTH,316,[DIVR] Gender in Cross Cultural Perspective,01,25115,3,ARRGT,ARR ARR,Chancy Anderson
ANTH,320,[DIVR] Native Peoples of North America,01,25261,3,ARRGT,ARR ARR,John Mcnassar
ANTH,327,[DIVR] Contemporary Native Peoples of the Americas,01,25582,3,ARRGT,ARR ARR,John Mcnassar
ANTH,404,[CAPS] The Self in Culture,01,25119,3,ARRGT,ARR ARR,Anna Jordan
ANTH,405,Medical Anthropology,01,25581,3,ARRGT,ARR ARR,Amanda Thiel
ANTH,410,History of American Indian Sovereignty and Federal Indian Law,01,02622,3,ARRGT,ARR ARR,Orlan Svingen
ANTH,418,Human Issues in International Development,01,25120,3,ARRGT,ARR ARR,Robert Quinlan
ANTH,490,[CAPS] [M] Integrative Themes in Anthropology,01,28707,3,ARRGT,ARR ARR,John Mcnassar
ASIA,373,[HUM] Chinese Civilization,01,25436,3,ARRGT,ARR ARR,Kyle David
B_A,100,Introduction to Business,01,25808,3,ARRGT,ARR ARR,Christopher Cooney
B_A,100,Introduction to Business,02,30386,3,ARRGT,ARR ARR,Christopher Cooney
B_A,102,Exploring Careers in Business,01,25807,1,ARRGT,ARR ARR,Suzanne Billington
B_A,500,Data Analysis for Managers,01,25326,2,ARRGT,ARR ARR,Thomas Kokta
B_A,500,Data Analysis for Managers,02,25327,2,ARRGT,ARR ARR,Thomas Kokta
B_A,500,Data Analysis for Managers,04,25329,2,ARRGT,ARR ARR,Thomas Kokta
B_A,500,Data Analysis for Managers,05,25330,2,ARRGT,ARR ARR,Thomas Kokta
B_A,501,Foundations in Marketing,01,25552,2,ARRGT,ARR ARR,Darrel Muehling
B_A,501,Foundations in Marketing,02,25553,2,ARRGT,ARR ARR,Darrel Muehling
B_A,501,Foundations in Marketing,03,25554,2,ARRGT,ARR ARR,Darrel Muehling
B_A,501,Foundations in Marketing,04,25555,2,ARRGT,ARR ARR,Darrel Muehling
B_A,504,Foundations in Finance,01,25343,2,ARRGT,ARR ARR,Donna Paul
B_A,504,Foundations in Finance,02,25344,2,ARRGT,ARR ARR,Donna Paul
B_A,504,Foundations in Finance,03,25345,2,ARRGT,ARR ARR,Donna Paul
B_A,504,Foundations in Finance,04,25346,2,ARRGT,ARR ARR,Donna Paul
B_A,579,MBA Capstone,01,25355,3,ARRGT,ARR ARR,Velle Kolde
B_A,579,MBA Capstone,02,25356,3,ARRGT,ARR ARR,""
B_A,579,MBA Capstone,03,25357,3,ARRGT,ARR ARR,""
B_A,579,MBA Capstone,04,25358,3,ARRGT,ARR ARR,Michael Jordan
B_A,579,MBA Capstone,05,25359,3,ARRGT,ARR ARR,""
B_A,579,MBA Capstone,06,25360,3,ARRGT,ARR ARR,""
B_A,579,MBA Capstone,07,25376,2,ARRGT,ARR ARR,Michael Jordan
B_A,579,MBA Capstone,08,25377,2,ARRGT,ARR ARR,Michael Jordan
B_A,579,MBA Capstone,12,25381,2,ARRGT,ARR ARR,Michael Jordan
B_A,579,MBA Capstone,13,25383,2,ARRGT,ARR ARR,Michael Jordan
B_A,579,MBA Capstone,14,25384,2,ARRGT,ARR ARR,Michael Jordan
B_A,599,Strategic Planning for Personal and Program Success,01,28253,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,02,28254,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,05,28257,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,06,28258,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,07,28259,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,08,28260,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,09,28261,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,13,28265,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,14,28266,1,ARRGT,ARR ARR,Debra Mundell
B_A,599,Strategic Planning for Personal and Program Success,17,28269,1,ARRGT,ARR ARR,Debra Mundell
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",01,25361,2,ARRGT,ARR ARR,Velle Kolde
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",02,25362,2,ARRGT,ARR ARR,""
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",03,25363,2,ARRGT,ARR ARR,""
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",04,25386,2,ARRGT,ARR ARR,Michael Jordan
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",08,25390,2,ARRGT,ARR ARR,Michael Jordan
B_LAW,210,Law and the Legal Environment of Business,01,25158,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,02,25510,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,03,25708,3,ARRGT,ARR ARR,Scott Bergstedt
B_LAW,210,Law and the Legal Environment of Business,04,25709,3,ARRGT,ARR ARR,Scott Bergstedt
BIO_ENG,488,Professional Practice Coop/Internship I,01,25613,V,ARRGT,ARR ARR,Sandra Brabb
BIOLOGY,101,[BSCI] Biology of Humans,01,29137,3,ARRGT,ARR ARR,William Cushwa
BIOLOGY,102,[BSCI] General Biology,01,24595,4,ARRGT,ARR ARR,Angela Brown
BIOLOGY,102,[BSCI] General Biology,01 Lab,24596,0,ARRGT,ARR ARR,Angela Brown
BIOLOGY,105,General Biology Laboratory,01,24597,1,ARRGT,ARR ARR,Angela Brown
BIOLOGY,140,[BSCI] Introduction to Nutritional Science,01,24598,3,ARRGT,ARR ARR,Angela Brown
BIOLOGY,220,Medical Terminology,01,24600,2,ARRGT,ARR ARR,Nii Ankrah
BIOLOGY,251,Introductory Human Physiology,01,24599,4,ARRGT,ARR ARR,Nii Ankrah
BIOLOGY,251,Introductory Human Physiology,01 Lab,25291,0,ARRGT,ARR ARR,Nii Ankrah
BIOLOGY,301,General Genetics,01,25053,4,ARRGT,ARR ARR,Norah Mccabe
BIOLOGY,333,[BSCI] Human Nutrition and Health,01,29135,3,ARRGT,ARR ARR,Linda Cook
BIOLOGY,393,[M] Professional Communications in Biology,01,25153,2,ARRGT,ARR ARR,Linda Cook
BIOLOGY,475,Systems Biology of Reproduction,01,24823,3,ARRGT,ARR ARR,Michael Skinner
BIOLOGY,575,Systems Biology of Reproduction,01,24824,3,ARRGT,ARR ARR,Michael Skinner
CAS,400,End-of-Program Evaluation Portfolio,01,25492,1,ARRGT,ARR ARR,Alma Rocha
CAS,497,Internship,01,25493,V,ARRGT,ARR ARR,Sabine Davis
CE,488,Professional Practice Coop/Internship I,01,25615,V,ARRGT,ARR ARR,Sandra Brabb
CES,271,[HUM] Native Music of North America,01,25283,3,ARRGT,ARR ARR,Melissa Parkhurst
CES,377,[DIVR] Native Peoples of North America,01,25284,3,ARRGT,ARR ARR,John Mcnassar
CES,378,[DIVR] Contemporary Native Peoples of the Americas,01,25583,3,ARRGT,ARR ARR,John Mcnassar
CHE,488,Professional Practice Coop/Internship I,01,25614,V,ARRGT,ARR ARR,Sandra Brabb
COM,101,[SSCI] Media and Society,01,25150,3,ARRGT,ARR ARR,Richard Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,25239,3,ARRGT,ARR ARR,Christine Curtis
COM,102,[COMM] Public Speaking in the Digital Age,02,25289,3,ARRGT,ARR ARR,Christine Curtis
COM,102,[COMM] Public Speaking in the Digital Age,03,25624,3,ARRGT,ARR ARR,Christine Curtis
COM,105,[HUM] Communication in Global Contexts,01,25149,3,ARRGT,ARR ARR,Christine Curtis
COM,138,Communication Overview,01,25575,1,ARRGT,ARR ARR,Mickinzie Johnson
COM,210,[COMM] Multimedia Content Creation,01,25148,3,ARRGT,ARR ARR,""
COM,300,[M] Writing in Communication,01,25574,3,ARRGT,ARR ARR,Michael Mclaughlin
COM,300,[M] Writing in Communication,02,25714,3,ARRGT,ARR ARR,Michael Mclaughlin
COM,309,Quantitative Research Methods,02,25623,3,ARRGT,ARR ARR,Mina Park
COM,464,Gender and the Media,01,29646,3,ARRGT,ARR ARR,Traci Gillig
COM,475,Communication Seminar,01,25578,3,ARRGT,ARR ARR,Lawrence Pintak
COM,475,Communication Seminar,02,25579,3,ARRGT,ARR ARR,Lawrence Pintak
COM,479,Youth and the Media,01,25256,3,ARRGT,ARR ARR,Rebecca Donaway
COM,561,Multimedia Content Creation,01,25160,3,ARRGT,ARR ARR,Justin Barnes
COM,561,Multimedia Content Creation,02,30135,3,ARRGT,ARR ARR,Jordan Jameson
COM,562,Crisis Communication in Global Contexts,01,25161,3,ARRGT,ARR ARR,Erin Tomson
COM,563,Ethics for Professionals,01,25162,3,ARRGT,ARR ARR,Elizabeth Hindman
COM,564,Research Methods for Professionals,01,25163,3,ARRGT,ARR ARR,Porismita Borah
COMHLTH,573,Communicating Health in a Digital Landscape,01,29436,3,ARRGT,ARR ARR,Chelsea Newman
COMJOUR,333,[M] Reporting Across Platforms,01,25739,3,ARRGT,ARR ARR,Lucrezia Paxson
COMSOC,301,Foundations of Persuasion,01,28727,3,ARRGT,ARR ARR,Bimbisar Irom
COMSOC,421,[CAPS] Intercultural Communication and Globalization,01,28728,3,ARRGT,ARR ARR,Robert Richardson
COMSTRAT,310,Digital Content Promotion,01,25607,3,ARRGT,ARR ARR,Michelle Galey
COMSTRAT,312,Principles of Public Relations,01,25611,3,ARRGT,ARR ARR,Brett Atwood
COMSTRAT,380,Advertising Principles and Practices,01,25237,3,ARRGT,ARR ARR,Jiayu Li
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,01,25608,3,ARRGT,ARR ARR,Cara Hawkins-Jedlicka
COMSTRAT,476,Consumer Insights and Branding,01,29433,3,ARRGT,ARR ARR,Yoon Lee
COMSTRAT,485,[M] Public Relations Management and Campaigns,01,25760,3,ARRGT,ARR ARR,Traci Gillig
COMSTRAT,485,[M] Public Relations Management and Campaigns,02,29964,3,ARRGT,ARR ARR,Jiayu Li
COMSTRAT,495,Strategic Communication Professional Internship,01,25759,V,ARRGT,ARR ARR,Angela Schweigert
COMSTRAT,561,Persuasion for Professional Communicators,01,25221,3,ARRGT,ARR ARR,Robert Richardson
COMSTRAT,562,Creative Media Strategies and Techniques,01,25294,3,ARRGT,ARR ARR,Cara Hawkins-Jedlicka
COMSTRAT,563,Professional Digital Content Promotion,01,25295,3,ARRGT,ARR ARR,Rebecca Cooney
COMSTRAT,564,Consumer Behavior and Brand Development,01,25296,3,ARRGT,ARR ARR,Thor Tolo
COMSTRAT,565,Professional Marketing Communication Management and Campaigns,01,25297,3,ARRGT,ARR ARR,Chelsea Newman
COMSTRAT,701,Master's Independent Capstone Project and /or Examination,01,25465,V,ARRGT,ARR ARR,Rebecca Cooney
CPT_S,115,Introduction to Data Analytics,01,25432,3,ARRGT,ARR ARR,Ralph Chikhany
CPT_S,132,Data Structures Java,01,25593,4,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,132,Data Structures Java,01 Lab,25594,0,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,215,Data Analytics Systems and Algorithms,01,25600,3,ARRGT,ARR ARR,Srinivasulu Badri
CPT_S,424,[CAPS] [M] Data Analytics Capstone,01,29481,3,ARRGT,ARR ARR,Rhonda Crate
CPT_S,451,Introduction to Database Systems,01,25589,3,ARRGT,ARR ARR,Ananth Jillepalli
CPT_S,488,Professional Practice Coop/Internship I,01,25616,V,ARRGT,ARR ARR,Sandra Brabb
CPT_S,581,Software Maintenance,01,24572,3,ARRGT,ARR ARR,Venera Arnaoudova
CPT_S,587,Software Design and Architecture,01,25762,3,ARRGT,ARR ARR,Bolong Zeng
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,01,24535,3,ARRGT,ARR ARR,Mikala Meize
CRM_J,205,[DIVR] Realizing Justice in a Multicultural Society,01,24537,3,ARRGT,ARR ARR,Angelo Brown
CRM_J,311,Research Methods for Criminal Justice,01,24538,3,ARRGT,ARR ARR,Shannon Linning
CRM_J,320,Criminal Law,01,24539,3,ARRGT,ARR ARR,Craig Hemmens
CRM_J,330,Crime Control Policies,01,24540,3,ARRGT,ARR ARR,Elizabeth Thompson Tollefsbol
CRM_J,365,Juvenile Justice and Corrections,01,24829,3,ARRGT,ARR ARR,Kylee Runyan
CRM_J,385,Institutional Corrections,01,24543,3,ARRGT,ARR ARR,Mary Stohr
CRM_J,403,[CAPS] Violence Toward Women,01,24547,3,ARRGT,ARR ARR,Mary Miller
CRM_J,450,[M] Senior Seminar: Ethical Issues in Criminal Justice,01,24548,3,ARRGT,ARR ARR,Cortney Dalton
CRM_J,490,Criminal Justice Internship,01,25254,V,ARRGT,ARR ARR,Sisouvanh Keopanapay
CRM_J,499,Special Problems,01,25796,V,ARRGT,ARR ARR,Faith Lutze
CROP_SCI,102,Introduction to Cultivated Plants,01,25208,3,ARRGT,ARR ARR,Leah Brueggeman
CROP_SCI,360,World Agricultural Systems,01,25201,3,ARRGT,ARR ARR,Mark Quinn
DTC,498,Internship,01,25779,V,ARRGT,ARR ARR,Kristin Becker
E_A,300,Educ Abroad,01,25250,V,ARRGT,ARR ARR,""
E_A,301,Educ Abroad,01,25252,V,ARRGT,ARR ARR,""
E_E,234,Microprocessor Systems,01,25442,4,"M,W,F13.10-14","",Gregory Tarr
E_E,234,Microprocessor Systems,01 Lab,25443,0,W14-17,"",Gregory Tarr
E_E,341,Signals and Systems,01,25444,3,"TU,TH16.15-17.30","",Nicholas Samos
E_E,351,Distributed Parameter Systems,01,25598,3,"M,W,F8.10-9","",Patrick Pedrow
E_E,361,Electrical Power Systems,01,25445,3,"M,W10.10-11.25","",Javier Guerrero Sedeno
E_E,416,[CAPS] [M] Electrical Engineering Design,01,25605,3,TU13.20-15,"",Murari Kejariwal
E_E,416,[CAPS] [M] Electrical Engineering Design,01 Lab,25606,0,ARRGT,ARR ARR,Murari Kejariwal
E_E,451,Digital Communication Systems,01,25597,3,"TU,TH17.40-18.55","",Juan Deaton
E_E,476,Analog Integrated Circuits,01,28673,3,"TU,TH11.55-13.10","",Murari Kejariwal
E_E,483,Topics in Electrical and Computer Engineering,02,25803,V,ARRGT,ARR ARR,Robert Olsen
E_E,485,Electric Energy Distribution Systems,01,29413,3,"TU,TH9.10-10.25","",Anamika Dubey
E_E,485,Electric Energy Distribution Systems,02,29736,3,ARRGT,ARR ARR,Anamika Dubey
E_E,486,Power Electronics,01,25244,3,"TU,TH7.45-9","",Javier Guerrero Sedeno
E_E,488,Professional Practice Coop/Internship I,01,25439,V,ARRGT,ARR ARR,Sandra Brabb
E_E,491,Performance of Power Systems,02,25609,3,"TU,TH10.35-11.50","",Javier Guerrero Sedeno
E_E,521,Analysis of Power Systems,01,25245,3,ARRGT,ARR ARR,Anjan Bose
E_E,576,Analog Integrated Circuits,01,25785,3,"TU,TH11.55-13.10","",Murari Kejariwal
E_E,701,Master's Independent Capstone Project and /or Examination,01,25474,V,ARRGT,ARR ARR,(multiple)
E_M,401,Management of Organizations,01,25240,3,W17.15-19.45,WEB ARR,William Gray
E_M,401,Management of Organizations,02,25790,3,W17.15-19.45,WEB ARR,Kay Bachman
E_M,426,Constraints Management,01,25168,3,W18.15-20.45,WEB ARR,Luna Magpili
E_M,438,Lean Tools for Systems Improvement,01,25269,3,TU18.15-20.45,WEB ARR,David Paulus
E_M,464,Project Management,01,25438,3,TH17.15-19.45,WEB ARR,William Gray
E_M,501,Management of Organizations,01,25170,3,W17.15-19.45,WEB ARR,William Gray
E_M,501,Management of Organizations,02,25630,3,W17.15-19.45,WEB ARR,Kay Bachman
E_M,503,Managing Variability Using Statistics,01,25171,3,ARRGT,ARR ARR,Luna Magpili
E_M,505,Finance for Technical Systems,01,25172,3,M17.15-19.45,WEB ARR,Tim Cobb
E_M,526,Constraints Management,01,25169,3,W18.15-20.45,WEB ARR,Luna Magpili
E_M,538,Lean Tools for Systems Improvement,01,25270,3,TU18.15-20.45,WEB ARR,David Paulus
E_M,540,Operations Research and Analytics for Managers,01,25173,3,M17.15-19.45,WEB ARR,Luna Magpili
E_M,564,Project Management,01,25267,3,TH17.15-19.45,WEB ARR,William Gray
E_M,565,Introduction to Systems Management,01,28877,3,TH17.15-19.45,WEB ARR,Alice Squires
E_M,568,Risk Assessment and Management,01,25731,3,TH17.15-19.45,WEB ARR,Luna Magpili
E_M,591,Strategic Management of Technology and Innovations in Engineering,01,25268,3,TU17.15-19.45,WEB ARR,John Pricco
E_M,596,Advanced Topics in Engineering Management II,01,28884,3,W17.15-19.45,WEB ARR,""
E_M,701,Master's Independent Capstone Project and /or Examination,01,25508,V,ARRGT,ARR ARR,(multiple)
E_M,701,Master's Independent Capstone Project and /or Examination,02,25509,V,ARRGT,ARR ARR,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,25038,3,ARRGT,ARR ARR,Anika Islam
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,25039,3,ARRGT,ARR ARR,Golam Saroare Shakil
ECONS,302,Intermediate Macroeconomic Analysis,01,25590,3,ARRGT,ARR ARR,Wenjun Wu
ECONS,305,Intermediate Microeconomics without Calculus,01,25272,3,ARRGT,ARR ARR,S Badruddoza
ECONS,320,Money and Banking,01,25040,3,ARRGT,ARR ARR,Christopher Ambrose
ECONS,323,Labor Economics,01,25775,3,ARRGT,ARR ARR,Jui Sen
ECONS,327,International Trade and Finance,01,25225,3,ARRGT,ARR ARR,Mary Randriamaro
ECONS,351,Introduction to Food and Agricultural Markets,01,25591,3,ARRGT,ARR ARR,Joseph Patten
ECONS,452,[M] Advanced Business Management Economics,01,25771,3,ARRGT,ARR ARR,Moses Luri
ECONS,490,[CAPS] [M] Economics Capstone,01,25800,3,ARRGT,ARR ARR,Casey Bolt
ECONS,497,Economics Internship,01,25459,V,ARRGT,ARR ARR,Eric Jessup
ECONS,499,Special Problems,01,25801,V,ARRGT,ARR ARR,Mark Gibson
ECONS,555,Managerial Economics for Decision Making,01,25563,3,ARRGT,ARR ARR,Alejandro Prera
ECONS,555,Managerial Economics for Decision Making,02,25564,3,ARRGT,ARR ARR,Alejandro Prera
ECONS,555,Managerial Economics for Decision Making,03,25565,3,ARRGT,ARR ARR,Alejandro Prera
ECONS,555,Managerial Economics for Decision Making,04,28241,3,ARRGT,ARR ARR,Alejandro Prera
ED_AD,584,Human Resource Management,01,25501,3,ARRGT,ARR ARR,Roger Rada
ED_PSYCH,505,Research Methods I,01,25154,3,ARRGT,ARR ARR,Hsin-Ya Liao
ENGLISH,101,[WRTG] College Composition,01,25078,3,ARRGT,ARR ARR,Rebecca Goodrich
ENGLISH,101,[WRTG] College Composition,02,25743,3,ARRGT,ARR ARR,Rebecca Goodrich
ENGLISH,102,Writing Tutorial,01,25748,1,ARRGT,ARR ARR,Robert Holland
ENGLISH,201,[WRTG] Writing and Research,01,25049,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,301,[WRTG] Writing and Rhetorical Conventions,01,25079,3,ARRGT,ARR ARR,Stewart Hughes
ENGLISH,309,Women Writers,01,25080,3,ARRGT,ARR ARR,Donna Campbell
ENGLISH,360,Principles of Rhetoric,01,25735,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,373,[HUM] 20th and 21st Century Global Literatures in English,01,29377,3,ARRGT,ARR ARR,Rasina Tanvir
ENGLISH,401,History of Rhetoric,01,29120,3,ARRGT,ARR ARR,Patricia Wilde
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,25082,3,ARRGT,ARR ARR,Sallie M Gowdy-Burke
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,02,25083,3,ARRGT,ARR ARR,Sallie M Gowdy-Burke
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,03,25084,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,04,25085,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,05,25086,3,ARRGT,ARR ARR,Jessica Mccarthy
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,06,25087,3,ARRGT,ARR ARR,Jacob Hughes
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,07,25164,3,ARRGT,ARR ARR,Megan Hall
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,08,25165,3,ARRGT,ARR ARR,Patricia Cady
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,09,25166,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,10,25247,3,ARRGT,ARR ARR,Jacob Hughes
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,11,25486,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,12,25635,3,ARRGT,ARR ARR,Katherine Ericsson
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,13,25761,3,ARRGT,ARR ARR,Andrew Hillen
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,14,25774,3,ARRGT,ARR ARR,Edrees Nawabi
ENGLISH,419,The Twentieth Century Novel,01,25088,3,ARRGT,ARR ARR,Jon Hegglund
ENGLISH,498,Internship,01,25050,V,ARRGT,ARR ARR,""
ENGLISH,499,Special Problems,01,25051,V,ARRGT,ARR ARR,Ashley Boyd
ENGR,488,Professional Practice Coop/Internship I,01,25612,V,ARRGT,ARR ARR,Sandra Brabb
ENGR,489,Professional Practice Coop/Internship II,01,25467,1,ARRGT,ARR ARR,Sandra Brabb
ENTOM,351,Ecological and Integrated Pest Management,01,25421,3,ARRGT,ARR ARR,Allan Felsot
ENTRP,489,Entrepreneurial Management,01,25673,3,ARRGT,ARR ARR,Tiffany Reiss
ENTRP,489,Entrepreneurial Management,02,25674,3,ARRGT,ARR ARR,Tiffany Reiss
FIN,223,[QUAN] Personal Finance,01,25683,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,223,[QUAN] Personal Finance,02,25684,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,325,Introduction to Financial Management,01,25167,3,ARRGT,ARR ARR,Douglas Fairhurst
FIN,325,Introduction to Financial Management,02,25511,3,ARRGT,ARR ARR,Douglas Fairhurst
FIN,325,Introduction to Financial Management,04,25716,3,ARRGT,ARR ARR,Douglas Fairhurst
FIN,325,Introduction to Financial Management,05,25717,3,ARRGT,ARR ARR,Mario Reyes
FIN,345,Real Estate,01,25210,3,ARRGT,ARR ARR,Francis Benjamin
FIN,346,Washington Real Estate Regulations,01,25211,1,ARRGT,ARR ARR,Francis Benjamin
FIN,527,Investment Analysis,01,28224,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,527,Investment Analysis,02,28225,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,527,Investment Analysis,03,28226,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,527,Investment Analysis,04,28227,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,527,Investment Analysis,05,28228,3,ARRGT,ARR ARR,Rodrigo Hernandez
FIN,527,Investment Analysis,06,28229,3,ARRGT,ARR ARR,Rodrigo Hernandez
FINE_ART,101,[ARTS] Introduction to Art,01,25151,3,ARRGT,ARR ARR,Diane Doty
FOR_LANG,102,[HUM] Humanities in the Ancient World,01,25595,3,ARRGT,ARR ARR,Nora Kuster
FS,510,Functional Foods and Health,01,24992,3,ARRGT,ARR ARR,Thuy Bernhard
FS,531,Advanced Food Safety and Quality,01,25222,3,ARRGT,ARR ARR,Thuy Bernhard
H_D,101,[SSCI] Human Development Across the Lifespan,01,25422,3,ARRGT,ARR ARR,Wendy Ewest
H_D,200,Introduction to the Field of Human Development,01,25423,2,ARRGT,ARR ARR,Carole-Anne Seeley
H_D,204,[SSCI] Family Interactions,01,25124,3,ARRGT,ARR ARR,Mary Garcia
H_D,205,[COMM] Developing Effective Communication and Life Skills,01,25125,4,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02,25126,4,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,01 Lab,25127,0,ARRGT,ARR ARR,Miranda Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02 Lab,25128,0,ARRGT,ARR ARR,Miranda Strey
